TEC,Predicted TEC Values
7.194541261,8.526345
7.545547062000001,8.257244
7.755772825,7.6725435
8.319213099999999,7.6594033
8.526345432000001,7.918
8.257244006,8.011469
7.6725429389999995,8.093246
7.6594033779999995,8.005167
7.918000488,8.0044985
8.011469414,8.072119
8.093246768,7.921837
8.005166295,7.754071
8.004498521,7.998753
8.072118626,7.9979
7.921836862999999,8.077641
7.754071199,7.7296495
7.9987528039999995,8.123099
7.997900114,8.312695
8.077640616,8.632751
7.7296492279999995,8.836634
8.123099682000001,9.117896
8.312694806,9.557256
8.632751182,9.437514
8.836633022000001,9.3244095
9.117895339,9.633492
9.55725585,9.69553
9.437513877,9.770191
9.324409891,10.007041
9.633492197999999,9.879265
9.695530518,10.083239
9.770191288,10.27302
10.00704128,10.658766
9.879264176,10.6861515
10.08323866,10.665078
10.27301916,10.834328
10.65876578,10.6619215
10.68615217,11.295912
10.66507874,10.924786
10.83432746,11.395787
10.66192116,11.496545
11.29591209,11.570432
10.92478481,11.666444
11.39578622,11.653194
11.49654536,12.231228
11.57043127,12.51672
11.66644454,12.823706
11.65319451,12.913055
12.23122779,13.192441
12.51671948,13.526032
12.82370578,13.659926
12.91305616,13.812328
13.19244059,13.798351
13.52603222,14.327918
13.65992569,14.756652
13.812327400000001,14.822698
13.79835093,15.017864
14.32791702,15.185155
14.75665186,15.008404
14.8226978,15.42942
15.01786496,15.449587
15.18515459,15.573644
15.0084035,15.513568
15.42942032,15.867803
15.44958684,16.557184
15.5736435,16.954262
15.51356836,17.24063
15.86780233,17.696573
16.55718459,17.888165
16.95426193,17.927141
17.24063016,18.116295
17.69657279,18.371107
17.88816472,18.55315
17.92714127,18.997517
18.11629417,19.248743
18.37110634,19.604008
18.55314932,19.774288
18.9975171,20.0514
19.24874276,20.382835
19.60400808,20.689402
19.77428952,20.869621
20.05139937,21.193705
20.38283423,21.396484
20.68940169,21.64729
20.86962093,21.859308
21.19370684,22.27207
21.39648522,22.598803
21.64729011,22.86893
21.85931015,23.01304
22.27207219,23.207834
22.59880371,23.53577
22.86893072,23.551727
23.01304121,23.798418
23.20783643,24.120205
23.53577256,24.238066
23.55172742,24.623953
23.79841882,24.946495
24.12020727,25.001541
24.23806764,25.285666
24.62395261,25.43139
24.94649745,25.822515
25.00154326,25.888992
25.28566587,25.82604
25.43139193,26.378565
25.82251628,26.676805
25.88899247,26.70358
25.82603986,27.073484
26.37856541,26.966543
26.67680728,27.46961
26.70358189,27.6755
27.07348394,27.980185
26.96654328,28.310179
27.46961308,28.81164
27.67550273,29.314512
27.98018606,29.523336
28.31017915,29.570593
28.811639899999996,29.957336
29.31451318,30.102777
29.52333765,30.463877
29.570594300000003,30.361898
29.95733919,31.117823
30.10277802,31.24415
30.46387754,31.50921
30.361900399999996,31.503061
31.11782453,31.966307
31.24415224,32.02472
31.50921324,32.284992
31.50306292,32.397343
31.96630767,32.372902
32.02471877,32.74409
32.2849931,32.965034
32.39734499,33.00443
32.37290321,33.296566
32.74409142,33.279472
32.9650354,33.47865
33.00442974,33.918358
33.29656841,34.155334
33.27947605,34.094154
33.478649100000005,34.28166
33.91835999,34.330322
34.15533508,34.388477
34.09415612,34.274994
34.28165718,34.3676
34.33032217,34.539906
34.38847768,34.394955
34.27499712,34.63568
34.3676003,34.503544
34.53990865,34.58343
34.39495418,34.555378
34.63568098,34.457798
34.5035459,34.56348
34.5834302,34.66417
34.55537679,34.61436
34.45779808,34.42237
34.56348139,34.560818
34.66417132,34.822018
34.61436168,34.70256
34.4223739,34.88138
34.56081747,34.661236
34.82201806,34.621506
34.70256413,34.800476
34.88137758,34.79155
34.66123514,34.593517
34.62150532,34.60124
34.80047607,35.01357
34.79155079,34.94769
34.59351623,34.974037
34.60124048,34.60289
35.01357195,34.74454
34.94768866,35.116364
34.97403784,34.789383
34.60288994,34.81565
34.74454269,34.92395
35.11636203,34.721146
34.789384399999996,34.555984
34.81565164,34.296818
34.92395031,34.063442
34.72114548,33.93297
34.55598515,33.750324
34.296816899999996,33.477356
34.06344233,33.366993
33.93296835,33.37184
33.75032532,33.421776
33.47735767,33.43162
33.36699272,33.86931
33.37184173,34.0349
33.42177837,33.87116
33.43162274,34.090656
33.86930879,34.092197
34.03490145,34.21985
33.87116125,34.037933
34.09065945,33.764484
34.09219583,33.720806
34.21984963,34.072456
34.03793545,33.70572
33.76448609,33.60086
33.72080809,33.26471
34.07245626,32.82711
33.70572016,32.862938
33.60086033,32.726254
33.26471224,32.553375
32.82710909,32.128338
32.86293923,32.124283
32.72625549,32.123203
32.55337849,32.257076
32.12833932,32.07366
32.12428443,31.927944
32.12320227,31.744186
32.257076,31.977407
32.07366428,31.967718
31.92794441,32.197563
31.74418725,32.275757
31.97740763,32.34476
31.96772049,32.614815
32.1975648,32.940983
32.27575775,33.061615
32.34475984,33.025837
32.614813500000004,32.62063
32.94098305,32.74946
33.06161824,32.502033
33.02583838,32.492695
32.62063084,32.3223
32.74946051,32.50103
32.50203654,32.607914
32.49269548,32.74206
32.32230261,32.72601
32.50103385,32.703808
32.60791709,32.612286
32.74206304,32.539402
32.72600988,32.14045
32.70380833,32.3627
32.61228615,32.195538
32.53940437,32.396973
32.14045276,32.668644
32.36270269,32.421227
32.19553886,32.316216
32.39697316,32.112465
32.66864296,31.916677
32.42123049,31.639877
32.31621687,31.506847
32.11246727,31.499105
31.91667932,31.787159
31.63987821,32.156013
31.50684927,31.96537
31.49910588,31.874031
31.78716085,32.03185
32.15601593,32.10605
31.96536928,31.839584
31.87403214,31.804525
32.03185102,31.798033
32.10605106,31.559788
31.83958599,31.835985
31.80452773,32.241665
31.79803327,31.631866
31.55978912,31.718327
31.83598713,31.484829
32.24166523,31.195312
31.63186591,30.965055
31.71832651,30.678493
31.48482948,30.696594
31.19531162,30.812037
30.96505519,30.496794
30.67849477,30.145538
30.69659586,30.060806
30.81203769,29.912169
30.49679681,30.07656
30.14553922,30.205849
30.06080608,30.614576
29.91217061,30.108664
30.0765607,30.165623
30.20584874,29.861862
30.61457594,29.675335
30.10866395,29.799156
30.16562524,29.933884
29.86186289,29.999392
29.67533566,29.907679
29.79915666,29.719501
29.93388405,29.74522
29.99939265,29.585732
29.90768021,29.477978
29.71950418,29.692635
29.74522229,29.94129
29.58573162,30.285221
29.47797876,30.2814
29.69263399,30.667322
29.94129092,30.265676
30.28522295,29.794086
30.28140138,29.716864
30.66732412,29.715664
30.26567796,29.84637
29.79408711,30.49413
29.71686519,30.617271
29.71566505,30.690596
29.84637202,30.529385
30.49412936,30.465178
30.61727255,30.244715
30.69059869,30.068302
30.52938469,30.383762
30.46517874,30.5577
30.24471593,30.97105
30.06830163,30.450563
30.38376392,30.080437
30.55770057,29.644032
30.97105105,29.612309
30.45056491,29.558128
30.08043812,29.628435
29.64403403,29.63581
29.61230796,29.36913
29.558129100000002,29.514803
29.62843724,28.873886
29.63581248,29.139748
29.36913135,28.62941
29.51480345,28.39431
28.87388805,28.575218
29.13974891,28.737371
28.62941138,28.37552
28.39431142,28.135506
28.57521829,27.779167
28.73737178,27.575182
28.37552104,27.945053
28.13550707,27.604803
27.77916816,27.272852
27.57518327,27.437872
27.94505494,27.416714
27.604805199999998,27.519787
27.272854499999998,27.214067
27.43787431,26.990803
27.41671529,27.084051
27.51978753,27.403038
27.21406665,27.449413
26.99080377,27.079678
27.08405236,26.877481
27.40303951,26.97404
27.44941287,26.836746
27.07968002,27.01787
26.87748321,26.747633
26.97403982,26.38305
26.83674797,26.057875
27.01787063,26.370754
26.74763468,26.31672
26.38305217,25.621424
26.05787583,25.776468
26.37075373,25.76667
26.31671846,25.617363
25.62142589,25.441164
25.77647071,25.157467
25.76667218,24.878624
25.61736483,24.609968
25.441166,24.646385
25.1574688,24.504429
24.87862319,24.553122
24.60996928,24.644367
24.64638668,24.472282
24.5044295,24.099981
24.55312239,24.134123
24.64436716,23.922567
24.47228345,23.705288
24.09998265,23.324238
24.13412386,23.025059
23.92256822,22.643589
23.70528873,22.524916
23.32423843,22.065496
23.02505994,21.730677
22.64359098,21.405386
22.52491597,21.446186
22.06549752,21.780886
21.7306767,21.809032
21.40538636,21.804094
21.446187600000002,21.489256
21.78088889,21.212547
21.80903295,21.27104
21.80409567,20.966629
21.48925705,20.428843
21.21254728,20.69986
21.27104007,20.450983
20.96663055,20.219177
20.42884213,20.068321
20.69985983,20.029486
20.45098231,19.674028
20.2191768,19.47256
20.06832086,19.30545
20.02948509,19.124956
19.67402798,19.344759
19.47256038,19.376516
19.30544991,18.889603
19.12495661,19.047544
19.34475856,19.105122
19.37651543,19.185524
18.8896035,19.021658
19.04754376,18.737177
19.10512129,18.506523
19.18552506,18.888971
19.02165879,19.021852
18.73717644,18.791315
18.50652284,18.78493
18.88897117,18.897852
19.02185268,18.89689
18.7913143,18.818274
18.784930499999998,18.821152
18.89785177,18.923607
18.89689102,19.082775
18.81827253,18.958025
18.82115211,18.754738
18.92360609,18.454506
19.08277526,18.135395
18.95802546,17.723892
18.75473837,17.40334
18.45450561,17.199657
18.13539523,16.943443
17.72389205,17.371494
17.40333924,17.370802
17.19965633,17.491331
16.943443300000002,17.456749
17.37149411,17.197386
17.37080279,17.11012
17.49133161,17.21552
17.45674926,17.093966
17.19738557,16.835886
17.110121799999998,16.677437
17.2155202,16.750933
17.0939663,16.696709
16.8358858,16.602427
16.67743731,16.794968
16.75093311,16.76717
16.69670804,16.52049
16.6024256,16.521862
16.79496853,16.411066
16.76717086,16.239553
16.52049064,16.27729
16.52186196,16.029844
16.41106692,15.879277
16.23955229,15.697363
16.27729033,15.625855
16.029845,15.550253
15.87927728,15.150791
15.6973628,15.149253
15.62585576,15.005052
15.55025248,14.992549
15.15079092,14.84337
15.14925336,14.8058605
15.00505171,14.623019
14.99254892,14.544031
14.84337037,14.234341
14.80586033,13.932086
14.62301828,13.698409
14.54403071,13.72753
14.23434062,13.811619
13.932086800000002,13.748868
13.69840879,13.450584
13.72752972,13.171064
13.81161837,13.342247
13.74886748,13.300464
13.45058479,13.290132
13.17106441,13.261731
13.34224693,13.123101
13.30046402,12.906505
13.29013177,12.487455
13.26172996,12.505413
13.12310094,12.496903
12.90650442,12.468185
12.48745561,12.368834
12.50541295,12.313398
12.49690301,12.586474
12.46818511,12.45729
12.36883312,12.230862
12.31339856,12.415299
12.58647468,12.482776
12.45729048,12.307443
12.2308614,12.242336
12.41529878,11.994088
12.48277581,11.7655115
12.30744296,11.516515
12.24233655,11.798335
11.99408762,11.611783
11.76551108,11.691794
11.51651457,11.481406
11.79833535,11.450741
11.61178299,11.177651
11.6917935,11.221683
11.48140642,11.26384
11.45074085,10.897424
11.17765114,11.208412
11.22168187,11.08012
11.26383937,10.867872
10.89742359,10.935588
11.20841239,11.135303
11.08011988,11.213633
10.86787111,10.985885
10.93558778,10.836881
11.13530264,10.749818
11.21363201,10.886502
10.98588404,10.737922
10.83688081,10.591042
10.74981822,10.635084
10.88650195,10.544899
10.73792148,10.770205
10.59104123,10.440211
10.63508428,10.321683
10.54489953,10.517153
10.77020481,10.428903
10.44021147,10.433844
10.32168342,10.475095
10.51715267,10.137915
10.42890256,9.977613
10.43384287,10.481342
10.47509481,10.219802
10.13791449,10.044033
9.977614077,10.23572
10.48134238,10.313428
10.21980159,9.829814
10.04403309,10.049688
10.23571981,9.978504
10.31342744,10.030752
9.829813554,10.127914
10.04968774,10.066173
9.978504231,10.018229
10.0307526,10.162357
10.12791431,9.974251
10.06617232,10.15909
10.018228500000001,9.971715
10.16235698,9.95986
9.97425014,9.656778
10.15908925,9.682288
9.971714914,9.661991
9.959859975,9.346145
9.656777792,9.216304
9.682288112,9.178676
9.661991282,9.070596
9.346144849,9.107622
9.216303122000001,9.201487
9.17867506,8.853444
9.070595275,9.144298
9.107621887999999,9.070094
9.201486682,9.20355
8.853444177,9.269458
9.144298003,8.85794
9.07009405,9.14884
9.203550319,8.883187
9.269457833999999,8.857649
8.857939495,8.997236
9.148839789,8.954851
8.883186825,8.809314
8.857648568,8.566146
8.997236378,8.612561
8.954850406,8.444911
8.809313297000001,7.9964566
8.566145809,7.7880836
8.612560486,7.3396893
8.444910233,7.3275375
7.996456532000001,7.4627285
7.78808307,7.171169
7.339689205,7.020698
7.327537523999999,6.9197874
7.462728641,6.673662
7.171168692,6.530307
7.020697838999999,6.8458567
6.9197868410000005,6.6566954
6.673661813,6.372974
6.530306324,6.193313
6.845856379,5.902168
6.656694752000001,5.6394186
6.372973872,5.604714
6.193313357,5.7626376
5.902167711000001,5.5564632
5.63941851,5.5911016
5.604713469,5.4247456
5.762637106000001,5.3900666
5.556462785,5.081869
5.591101469,5.1654434
5.424745714,4.59197
5.390066616,4.881752
5.081869175,4.4879656
5.165443377,4.880834
4.59197004,4.9519043
4.8817521269999995,5.002746
4.487965759,5.159894
4.880833976,4.9281535
4.951904011,4.7411833
5.002745694,4.8729115
5.159893915,4.7870107
4.928153718,4.626776
4.741183103,4.405384
4.87291133,4.340493
4.7870104730000005,4.0385504
4.626775877,4.078805
4.405383852,4.328245
4.340493015,4.562115
4.038550236,4.242534
4.078805054,3.87114
4.328245057,4.124371
4.562115134,4.013969
4.242534183,3.6869552
3.8711396160000002,3.586584
4.124370785,3.3096006
4.013969094,3.4149506
3.6869549860000004,3.3108978
3.5865841460000003,3.3261476
3.309600656,3.1753633
3.4149505689999997,2.854786
3.310897855,2.8141785
3.3261472999999997,2.8086648
3.1753633619999997,2.7701302
2.854785778,2.9198842
2.8141781889999997,3.1184452
2.8086647410000003,3.1893177
2.770130014,3.3150952
2.919884053,3.0408
3.1184448010000003,2.9252176
3.189317382,2.4222386
3.315094991,2.5671384
3.040799805,2.811752
2.925217575,2.5004656
2.4222386680000003,3.075901
2.5671384969999997,3.0705564
2.811752039,3.0191472
2.500465614,2.8054438
3.0759010030000002,2.8676057
3.070556401,2.6463614
3.019147264,2.596905
2.80544388,2.7678716
2.867605489,2.9367566
2.646361423,2.9333823
2.596905084,3.0361178
2.767871714,2.9324567
2.93675644,2.9719737
2.933381957,2.9488292
3.036117706,2.8243883
2.93245648,2.7722952
2.9719735160000003,2.6804786
2.948829051,2.983208
2.824388256,3.1563196
2.772295399,2.9638112
2.680478716,3.122581
2.9832076819999997,2.790743
3.156319612,2.7912233
2.963810973,2.767011
3.1225809410000003,2.9175344
2.7907430460000002,3.0160067
2.7912233289999997,3.1250129
2.7670109380000003,2.950592
2.917534173,3.1492057
3.016006615,2.9004307
3.125012725,2.682696
2.950591995,2.159592
3.14920541,2.1068828
2.9004305360000004,1.8441794
2.682695916,1.7184952
2.159591959,1.8490599
2.106882858,2.0314374
1.844179416,2.0997827
1.718495244,2.361108
1.8490600659999998,2.2663481
2.031437368,2.140692
2.099782641,1.8429682
2.3611081819999997,1.5789148
2.266348095,1.7202119
2.140691914,1.9792633
1.842968217,1.809454
1.578914711,1.880627
1.720211943,1.7580844
1.979263438,1.3905898
1.809453959,1.4286902
1.8806270280000001,1.4997771
1.758084482,1.3238058
1.3905898859999999,1.1018692
1.4286901859999999,0.812874
1.49977713,0.6832794
1.3238058209999999,0.5079679
1.101869295,0.6246215
0.8128740459999999,0.8924352
0.683279381,0.77449876
0.507967907,0.9266137
0.624621494,1.0313938
0.892435182,1.018259
0.7744987459999999,0.46498576
0.926613646,0.81084037
1.031393856,1.0340682
1.0182590740000002,1.0812471
0.46498575600000003,1.2717084
0.810840385,1.5018048
1.034068241,1.3368391
1.081247128,1.1172807
1.271708375,0.9377961
1.501804759,0.5086482
1.336839072,0.8851098
1.117280725,1.2350932
0.937796142,1.3057206
0.508648172,1.382413
0.885109791,1.2999314
1.235093306,1.1197618
1.305720567,1.2973839
1.38241304,1.6976864
1.29993151,1.5015798
1.119761869,1.7693628
1.297383969,2.3040226
1.6976864619999998,2.7518077
1.501579631,3.1427553
1.7693629069999999,3.4795053
2.304022735,3.576133
2.751807597,3.4169018
3.1427551830000002,3.6705334
3.47950532,3.8675997
3.5761328110000004,4.270735
3.4169018810000003,4.3467207
3.670533391,4.4361725
3.867599676,4.6134267
4.270734751,4.8016124
4.346720883,4.9713244
4.436172356,5.1859903
4.613426379,5.4256225
4.801612312,5.5890656
4.971324114,6.014983
5.185990164,5.8545184
5.425622522,5.742276
5.589065517000001,5.996763
6.0149834570000005,6.367421
5.854518276,6.881764
5.74227615,7.2790384
5.996763302000001,7.73619
6.3674212279999995,8.26852
6.881763499999999,8.153521
7.279038275,7.8237667
7.7361898479999995,7.679449
8.268520036,8.06269
8.153520123,8.248345
7.823766373,8.404888
7.679448796,8.327671
8.062689933,9.06313
8.248345329,9.2599535
8.404887767,9.492266
8.327670434,9.385248
9.063130823,9.253599
9.259953367,9.615978
9.492265351,9.785026
9.385247556,9.891666
9.253599578,10.288813
9.615978084,10.921639
9.785025212999999,11.390384
9.891666251,11.7374735
10.28881283,12.278862
10.92163871,12.556663
11.39038428,12.638783
11.73747339,12.566478
12.27886209,12.8898115
12.55666267,13.3734045
12.63878398,13.660201
12.56647743,14.104059
12.889810699999998,14.45274
13.37340492,14.6417055
13.6602011,14.879438
14.10405941,15.283624
14.4527389,14.942117
14.64170514,15.334433
14.87943812,15.606928
15.2836235,15.836181
14.942116199999997,16.415455
15.33443208,16.487558
15.60692716,16.632494
15.83618156,16.599195
16.41545451,17.133417
16.48755957,16.958359
16.63249352,17.310999
16.59919552,17.840948
17.13341726,18.184126
16.9583596,18.644344
17.31099959,18.655926
17.84094784,18.72561
18.18412477,19.157701
18.64434506,18.952631
18.65592609,19.122747
18.72561068,19.330336
19.15770245,19.660185
18.95263033,19.926474
19.12274641,20.083721
19.3303349,20.048697
19.66018448,20.244802
19.92647299,20.465517
20.08372205,20.5106
20.04869599,20.403831
20.24480282,20.458788
20.46551642,21.096588
20.51059947,21.212767
20.40383263,21.010855
20.45878649,21.757261
21.096588699999998,21.622221
21.21276857,22.273739
21.01085395,22.548162
21.75726306,22.71402
21.62222285,22.91709
22.27373839,22.711586
22.54816295,22.804586
22.7140207,23.106874
22.91709061,22.870024
22.711588199999998,23.513422
22.80458892,23.895603
23.10687625,23.98919
22.87002497,24.304085
23.51342421,24.526236
23.89560382,24.68859
23.98919122,25.0391
24.30408429,25.616844
24.52623545,25.294783
24.68859114,25.550953
25.03910252,25.667675
25.61684551,25.675835
25.29478333,25.89777
25.55095402,26.317825
25.66767502,26.567638
25.67583691,26.414602
25.897771300000002,26.618744
26.31782583,26.595293
26.56763892,26.988464
26.41460449,27.20839
26.61874589,27.496084
26.59529357,27.728777
26.988465500000004,28.2179
27.20839028,28.325472
27.49608538,28.226274
27.728778000000002,28.152208
28.21790183,28.305864
28.32547401,28.355576
28.22627607,28.215185
28.15220836,28.183083
28.30586594,28.145018
28.35557824,28.065355
28.21518498,28.247673
28.18308481,28.144772
28.14501904,28.308073
28.06535821,28.429066
28.24767291,28.756065
28.14477342,28.873974
28.30807483,28.801891
28.42906613,28.977242
28.75606673,28.835983
28.87397419,28.948362
28.80189293,28.94361
28.97724271,29.177645
28.83598435,28.928938
28.94836331,29.018534
28.94360876,29.513662
29.17764723,29.67879
28.92893752,29.530073
29.01853511,29.542168
29.51366496,29.760338
29.67878938,30.156502
29.53007471,30.015348
29.54216846,30.193487
29.76033859,30.367603
30.1565038,30.03162
30.01535016,30.179222
30.19348753,30.1733
30.36760456,30.52742
30.03162205,30.547157
30.17922244,30.619013
30.17330216,30.69422
30.52742139,30.559881
30.54715634,31.021948
30.61901506,30.89221
30.69422217,31.221817
30.55988323,31.1597
31.02194915,31.318687
30.89221213,31.475595
31.22181842,32.122894
31.15970254,32.070362
31.31868892,32.243923
31.47559831,31.909246
32.12289401,32.102642
32.07036399,31.960485
32.24392205,32.290565
31.90924675,32.435272
32.10264364,32.5735
31.96048689,32.764305
32.29056775,32.46479
32.43527245,32.357994
32.57350428,32.540432
32.76430389,32.77019
32.46479088,32.673756
32.35799702,32.954617
32.540435200000005,32.912354
32.77019112,32.875397
32.67375393,32.940758
32.95461677,33.034016
32.91235336,33.136353
32.87539844,32.7341
32.9407592,32.851418
33.03401439,32.873802
33.13635383,32.987617
32.73410155,32.947475
32.85141752,32.810528
32.87380461,33.28912
32.98761737,33.138397
32.94747769,32.9685
32.81052711,33.124016
33.28912188,32.925644
33.13839698,32.638973
32.96849842,32.761784
33.12401792,32.468685
32.92564306,31.887886
32.63897444,31.875044
32.7617849,32.194183
32.4686874,32.43913
31.88788654,32.324085
31.87504483,32.724907
32.19418709,32.80194
32.43913194,32.442265
32.32408399,33.25748
32.72490801,33.220486
32.80194141,33.305492
32.44226376,33.02773
33.2574828,32.993404
33.22048683,33.04561
33.30549129,32.842724
33.02772837,33.070076
32.99340421,32.59249
33.04561093,32.161568
32.84272621,32.37091
33.07007737,32.295883
32.5924897,32.071655
32.16156962,32.165035
32.37091153,32.004604
32.29588595,31.534258
32.07165634,31.722404
32.16503844,31.703125
32.00460504,31.714643
31.53425807,31.31623
31.72240561,31.34412
31.70312654,31.689245
31.71464458,31.642405
31.31623196,31.87853
31.34412132,31.531517
31.6892457,31.710821
31.64240631,31.80344
31.87853229,31.8391
31.53151805,31.663303
31.71082164,31.462536
31.80344278,31.368551
31.83910135,31.049765
31.66330494,30.980911
31.46253572,30.749609
31.36855275,30.822145
31.04976581,31.054846
30.98091172,31.022074
30.74961067,30.85078
30.82214574,30.82413
31.05484689,30.456377
31.02207522,30.040228
30.85078135,30.339146
30.8241304,29.954672
30.45637788,29.628225
30.04022997,29.406977
30.33914852,29.46752
29.95467347,29.249304
29.62822655,28.62057
29.40697638,28.235388
29.46752044,27.894688
29.24930316,27.777946
28.62057193,27.541515
28.23538842,27.248423
27.89468762,27.070333
27.77794632,26.95793
27.54151524,26.52958
27.24842356,26.000206
27.07033437,25.466192
26.95793205,25.4758
26.52957905,24.95154
26.00020611,24.453758
25.46619373,24.586586
25.47580041,24.482138
24.95154207,24.19867
24.45375958,24.17994
24.58658754,23.964077
24.48213728,23.724127
24.19867157,23.66444
24.17994162,23.245014
23.96407757,23.00946
23.72412835,22.905062
23.6644407,22.90422
23.24501412,22.739058
23.00946146,22.460806
22.90506206,22.178238
22.90422246,21.903917
22.73905899,21.597237
22.46080533,21.428795
22.17823851,21.318161
21.90391707,21.274952
21.59723679,21.49346
21.42879551,21.09084
21.31816167,20.903843
21.27495323,20.849052
21.49345977,20.41024
21.09083823,20.388477
20.90384411,20.733177
20.84905139,20.430534
20.41024014,20.340214
20.38847624,20.210178
20.73317759,19.93809
20.43053312,20.197752
20.34021349,20.190947
20.21017794,20.349625
19.93808958,20.884527
20.19775071,20.923786
20.19094584,21.210146
20.34962404,21.147871
20.88452787,20.733917
20.9237872,20.612225
21.21014629,20.945202
21.14787162,20.964178
20.73391572,20.575686
20.61222499,20.74372
20.94520156,20.999197
20.96417749,21.17331
20.57568482,21.116718
20.74371861,20.832253
20.99919704,20.493938
21.17331098,20.506453
21.11671963,20.61224
20.83225157,20.924288
20.49393933,20.623358
20.50645301,20.820606
20.61224055,20.169939
20.92428972,20.056593
20.62335819,20.41912
20.82060539,20.242746
20.16993923,20.421555
20.05659263,20.35913
20.41912143,20.120419
20.24274639,19.674747
20.4215539,19.624123
20.35913099,19.036013
20.12041794,18.90065
19.67474732,18.607756
19.62412137,18.879112
19.03601172,19.26996
18.90064956,19.016644
18.60775528,18.573963
18.8791115,18.703346
19.26996116,18.962507
19.01664284,18.641273
18.57396363,18.570751
18.70334626,18.49591
18.96250705,18.32448
18.64127369,18.812513
18.57075232,18.86161
18.49591008,18.600822
18.32447985,18.727285
18.81251302,18.799088
18.8616097,19.107765
18.60082182,19.127945
18.72728487,19.083986
18.79908692,18.967154
19.10776492,19.264835
19.12794605,19.548018
19.08398598,19.45324
18.9671538,19.340557
19.26483458,19.236647
19.54801787,19.390741
19.45324006,19.276846
19.34055722,19.353346
19.23664716,19.216146
19.39074264,19.33564
19.27684539,19.337358
19.35334699,19.686544
19.21614631,19.490683
19.33563982,19.283497
19.33735892,19.01589
19.68654462,19.354275
19.49068337,18.935675
19.28349662,18.875532
19.01589098,18.841217
19.35427481,18.375912
18.93567463,18.70295
18.87553173,19.105663
18.841216199999998,19.14232
18.37591291,19.285032
18.70294982,18.932417
19.10566338,18.614147
19.14232079,18.401182
19.28503186,18.00352
18.93241616,17.930017
18.61414651,17.621613
18.40118158,17.371092
18.00351907,17.494272
17.93001657,17.544765
17.62161357,17.713804
17.37109067,17.960909
17.49427324,17.532696
17.54476544,17.269596
17.71380479,17.445091
17.96090853,16.885939
17.53269503,16.647635
17.26959652,16.395287
17.4450917,16.151299
16.88593907,16.166162
16.64763331,16.081182
16.39528719,15.964147
16.15129814,15.853549
16.16616305,15.983542
16.08118141,15.55821
15.96414611,15.210828
15.853549,15.396246
15.98354156,15.113183
15.55821018,15.379299
15.21082707,15.317152
15.39624568,14.959316
15.11318219,14.748327
15.37929918,14.965874
15.31715247,14.594196
14.95931603,14.407633
14.74832744,14.195012
14.96587378,14.4205675
14.59419628,14.35145
14.40763227,13.851432
14.1950122,13.588908
14.42056727,13.734134
14.35144958,13.147602
13.851431400000001,13.076576
13.58890827,13.31216
13.73413326,13.414114
13.14760181,13.124435
13.07657647,13.368607
13.31215943,12.970753
13.41411337,12.8457
13.12443482,12.855872
13.36860655,12.041059
12.97075252,12.0993805
12.84570031,12.061707
12.85587275,11.763808
12.0410585,11.832138
12.09938039,12.163588
12.061707,12.298341
11.76380716,12.530165
11.83213754,12.222417
12.16358735,12.377043
12.29834043,12.30433
12.53016429,12.409875
12.22241628,12.317445
12.37704245,11.996624
12.30432953,12.095323
12.4098754,12.1300745
12.31744555,11.867587
11.99662379,11.661206
12.095322900000001,11.561381
12.13007368,11.666927
11.86758739,11.672789
11.66120638,11.556058
11.56138122,11.51731
11.66692707,11.506598
11.67278911,11.788126
11.55605852,11.784483
11.51730952,11.80501
11.5065987,11.696507
11.78812638,11.594514
11.78448289,11.508537
11.80501033,11.873772
11.69650766,11.774183
11.594513599999999,11.529262
11.50853737,11.837484
11.87377175,11.902767
11.7741826,12.0206375
11.52926175,12.0651245
11.83748437,11.970566
11.90276629,11.800535
12.02063697,11.772811
12.06512449,11.904823
11.97056552,12.266164
11.80053493,12.461636
11.77281072,12.334766
11.90482336,12.103698
12.26616343,12.199985
12.46163511,11.857974
12.33476592,11.907323
12.10369697,12.0411825
12.19998485,11.992655
11.85797401,12.126439
11.90732287,12.033573
12.04118143,11.742841
11.99265472,11.660826
12.12643908,11.829101
12.03357251,11.879445
11.74284074,12.012626
11.6608257,12.270168
11.82910088,11.911349
11.8794445,11.944482
12.01262489,12.140782
12.27016855,12.233726
11.91134942,11.958061
11.94448201,12.036391
12.14078228,11.520214
12.2337255,11.542517
11.95806106,11.050538
12.0363917,10.875292
11.52021441,10.802385
11.54251628,10.892959
11.05053774,10.772924
10.87529247,10.443885
10.80238453,10.505879
10.89295852,10.128487
10.77292433,10.105954
10.44388443,10.118129
10.505880300000001,10.093141
10.1284871,10.045225
10.1059543,9.971468
10.11812815,10.13448
10.09314015,10.321571
10.04522529,10.184127
9.971467959,10.1053705
10.13448025,10.088788
10.32157125,9.827798
10.1841264,10.116082
10.10537056,10.035542
10.08878825,9.934353
9.827797831,9.9125185
10.11608231,9.7966795
10.03554139,9.993148
9.93435281,9.791908
9.912518477999999,9.685534
9.796679471000001,9.655234
9.993147494,9.710741
9.791908169,9.533468
9.685533311,9.42334
9.655234004,9.607361
9.71074094,9.486472
9.533468617,9.253516
9.423339728,9.212274
9.607361133,9.159418
9.486471961,9.347305
9.253516208999999,9.020098
9.212273641,9.072805
9.159417929,9.058811
9.34730555,8.881343
9.020097466000001,8.721862
9.072805413,8.850716
9.058810687000001,8.675697
8.881343452000001,8.708468
8.721861574,8.687263
8.850715982999999,8.441456
8.675697711,8.183977
